date,water_temp,atm_pressure,wind_speed,wind_direction
2017-08-13 08:00:00,21.25,1021.4,2.81,90.0
2017-08-13 09:00:00,21.22,1021.4,3.75,84.0
2017-08-13 10:00:00,21.26,1021.4,3.98,87.0
2017-08-13 11:00:00,21.36,1021.2,4.21,75.0
2017-08-13 12:00:00,21.37,1020.8,4.45,64.0
2017-08-13 13:00:00,21.33,1020.3,5.39,73.0
2017-08-13 14:00:00,21.37,1019.7,5.15,67.0
2017-08-13 15:00:00,21.41,1019.3,5.62,61.0
2017-08-13 16:00:00,21.41,1018.5,5.39,59.0
2017-08-13 17:00:00,21.41,1018.1,4.68,56.0
2017-08-13 18:00:00,21.36,1017.7,5.15,59.0
2017-08-13 19:00:00,21.32,1017.7,5.15,64.0
2017-08-13 20:00:00,21.31,1018.1,4.45,50.0
2017-08-13 21:00:00,21.36,1018.3,4.21,64.0
2017-08-13 22:00:00,21.4,1018.1,3.51,67.0
2017-08-13 23:00:00,21.39,1017.7,2.34,59.0
2017-08-14 00:00:00,21.35,1017.3,2.57,64.0
2017-08-14 01:00:00,21.36,1016.9,3.28,64.0
2017-08-14 02:00:00,21.33,1016.2,2.1,78.0
2017-08-14 03:00:00,21.32,1015.4,2.34,191.0
2017-08-14 04:00:00,21.3,1014.6,2.1,171.0
2017-08-14 05:00:00,21.3,1013.6,3.04,140.0
2017-08-14 06:00:00,21.28,1013.2,3.75,118.0
2017-08-14 07:00:00,21.29,1012.8,6.56,104.0
2017-08-14 08:00:00,21.31,1012.5,8.2,106.0
2017-08-14 09:00:00,21.35,1012.3,7.96,104.0
2017-08-14 10:00:00,21.38,1011.9,7.96,104.0
2017-08-14 11:00:00,21.42,1011.7,7.73,104.0
2017-08-14 12:00:00,21.46,1011.3,7.26,101.0
2017-08-14 13:00:00,21.5,1011.3,5.85,98.0
2017-08-14 14:00:00,21.54,1011.7,0.23,73.0
2017-08-14 15:00:00,21.56,1012.1,4.45,284.0
2017-08-14 16:00:00,21.66,1012.1,6.56,267.0
2017-08-14 17:00:00,21.55,1012.6,8.43,281.0
2017-08-14 18:00:00,21.47,1013.6,9.6,278.0
2017-08-14 19:00:00,21.42,1014.2,6.32,278.0
2017-08-14 20:00:00,21.47,1014.4,8.9,272.0
2017-08-14 21:00:00,21.48,1015.4,7.26,270.0
2017-08-14 22:00:00,21.49,1017.1,7.96,255.0
2017-08-14 23:00:00,21.5,1016.9,6.09,275.0
2017-08-15 00:00:00,21.5,1017.3,5.15,278.0
2017-08-15 01:00:00,21.48,1017.1,5.39,258.0
2017-08-15 02:00:00,21.48,1016.9,5.62,298.0
2017-08-15 03:00:00,21.47,1017.3,3.75,295.0
2017-08-15 04:00:00,21.46,1017.3,3.75,320.0
2017-08-15 05:00:00,21.44,1017.9,2.34,317.0
2017-08-15 06:00:00,21.45,1018.1,3.28,320.0
2017-08-15 07:00:00,21.45,1018.5,3.51,320.0
2017-08-15 08:00:00,21.48,1019.1,2.81,303.0
2017-08-15 09:00:00,21.5,1019.3,1.4,292.0
2017-08-15 10:00:00,21.5,1019.7,2.1,289.0
2017-08-15 11:00:00,21.5,1019.7,2.57,306.0
2017-08-15 12:00:00,21.51,1020.1,3.51,320.0
2017-08-15 13:00:00,21.54,1020.7,3.04,320.0
2017-08-15 14:00:00,21.58,1021.0,3.28,334.0
2017-08-15 15:00:00,21.64,1021.0,2.57,337.0
2017-08-15 16:00:00,21.66,1021.0,1.4,348.0
2017-08-15 17:00:00,21.7,1021.2,1.64,357.0
2017-08-15 18:00:00,21.74,1021.4,0.93,14.0
2017-08-15 19:00:00,21.71,1021.8,0.46,345.0
2017-08-15 20:00:00,21.65,1022.0,0.46,343.0
2017-08-15 21:00:00,21.64,1022.0,0.93,2.0
2017-08-15 22:00:00,21.61,1022.2,0.0,334.0
2017-08-15 23:00:00,21.6,1022.2,0.23,84.0
2017-08-16 00:00:00,21.56,1021.8,1.64,98.0
2017-08-16 01:00:00,21.55,1021.4,0.93,90.0
2017-08-16 02:00:00,21.56,1021.4,0.46,92.0
2017-08-16 03:00:00,21.56,1021.4,1.17,56.0
2017-08-16 04:00:00,21.55,1021.2,1.87,70.0
2017-08-16 05:00:00,21.55,1021.6,1.17,78.0
2017-08-16 06:00:00,21.55,1022.0,0.93,59.0
2017-08-16 07:00:00,21.55,1022.2,0.7,70.0
2017-08-16 08:00:00,21.55,1022.2,1.17,67.0
2017-08-16 09:00:00,21.58,1022.6,0.7,95.0
2017-08-16 10:00:00,21.6,1023.0,0.46,61.0
2017-08-16 11:00:00,21.61,1022.8,0.46,19.0
2017-08-16 12:00:00,21.62,1022.8,0.93,19.0
2017-08-16 13:00:00,21.67,1022.8,1.17,47.0
2017-08-16 14:00:00,21.69,1022.6,2.1,47.0
2017-08-16 15:00:00,21.7,1022.8,1.87,56.0
2017-08-16 16:00:00,21.73,1022.8,1.17,64.0
2017-08-16 17:00:00,21.79,1022.6,1.17,64.0
2017-08-16 18:00:00,21.74,1022.6,1.17,87.0
2017-08-16 19:00:00,21.64,1022.8,0.93,81.0
2017-08-16 20:00:00,21.83,1022.8,1.17,112.0
2017-08-16 21:00:00,21.68,1022.8,1.64,137.0
2017-08-16 22:00:00,22.42,1022.4,1.4,163.0
2017-08-16 23:00:00,22.26,1022.0,0.93,160.0
2017-08-17 00:00:00,22.23,1021.4,0.46,177.0
2017-08-17 01:00:00,22.13,1021.0,1.64,210.0
2017-08-17 02:00:00,22.13,1020.8,1.4,188.0
2017-08-17 03:00:00,21.99,1020.8,1.87,191.0
2017-08-17 04:00:00,21.85,1020.7,2.34,188.0
2017-08-17 05:00:00,21.74,1020.7,1.4,191.0
2017-08-17 06:00:00,21.73,1021.0,1.4,210.0
2017-08-17 07:00:00,21.77,1021.8,2.1,225.0
2017-08-17 08:00:00,21.78,1022.0,2.81,233.0
2017-08-17 09:00:00,21.9,1022.0,2.57,225.0
2017-08-17 10:00:00,22.02,1021.8,2.1,239.0
2017-08-17 11:00:00,22.05,1021.8,1.17,278.0
2017-08-17 12:00:00,21.97,1021.8,1.17,334.0
2017-08-17 13:00:00,21.88,1021.4,1.64,348.0
2017-08-17 14:00:00,21.92,1021.2,2.1,0.0
2017-08-17 15:00:00,21.92,1020.5,2.1,30.0
2017-08-17 16:00:00,22.14,1020.1,2.1,56.0
2017-08-17 17:00:00,22.39,1019.9,2.34,45.0
2017-08-17 18:00:00,22.56,1019.7,2.57,50.0
2017-08-17 19:00:00,22.65,1019.3,3.28,47.0
2017-08-17 20:00:00,22.47,1019.5,3.28,45.0
2017-08-17 21:00:00,22.49,1019.5,3.75,36.0
2017-08-17 22:00:00,22.05,1019.7,2.34,36.0
2017-08-17 23:00:00,22.3,1019.9,1.87,2.0
2017-08-18 00:00:00,22.35,1020.1,0.93,343.0
2017-08-18 01:00:00,22.36,1019.5,1.64,340.0
2017-08-18 02:00:00,22.03,1019.3,1.4,312.0
2017-08-18 03:00:00,22.32,1018.9,0.93,312.0
2017-08-18 04:00:00,22.25,1018.7,0.0,151.0
2017-08-18 05:00:00,22.14,1019.1,0.0,244.0
2017-08-18 06:00:00,22.16,1019.5,1.87,208.0
2017-08-18 07:00:00,22.21,1019.9,3.04,194.0
2017-08-18 08:00:00,22.24,1020.5,1.64,213.0
2017-08-18 09:00:00,22.21,1020.7,0.7,281.0
2017-08-18 10:00:00,22.35,1020.8,3.04,278.0
2017-08-18 11:00:00,22.37,1021.2,6.09,354.0
2017-08-18 12:00:00,22.2,1021.4,3.28,19.0
2017-08-18 13:00:00,22.31,1021.6,0.7,61.0
2017-08-18 14:00:00,22.33,1022.0,0.93,267.0
2017-08-18 15:00:00,22.37,1022.0,2.57,255.0
2017-08-18 16:00:00,22.47,1021.8,5.85,295.0
2017-08-18 17:00:00,22.49,1021.6,4.92,320.0
2017-08-18 18:00:00,22.52,1022.0,3.98,337.0
2017-08-18 19:00:00,22.53,1022.6,3.98,331.0
2017-08-18 20:00:00,22.47,1022.8,3.51,351.0
2017-08-18 21:00:00,22.41,1023.2,4.21,357.0
2017-08-18 22:00:00,22.33,1023.2,3.04,14.0
2017-08-18 23:00:00,22.26,1023.0,4.21,5.0
2017-08-19 00:00:00,22.22,1022.8,5.39,22.0
2017-08-19 01:00:00,22.25,1022.8,4.68,22.0
2017-08-19 02:00:00,22.2,1022.4,4.92,19.0
2017-08-19 03:00:00,22.2,1022.4,3.75,33.0
2017-08-19 04:00:00,22.16,1022.4,3.75,45.0
2017-08-19 05:00:00,22.16,1023.0,3.75,53.0
2017-08-19 06:00:00,22.12,1023.4,4.92,50.0
2017-08-19 07:00:00,22.1,1024.0,4.68,47.0
2017-08-19 08:00:00,22.09,1024.2,5.15,59.0
2017-08-19 09:00:00,22.11,1024.2,5.15,53.0
2017-08-19 10:00:00,22.12,1024.4,4.92,64.0
2017-08-19 11:00:00,22.14,1024.4,4.45,59.0
2017-08-19 12:00:00,22.19,1024.2,4.21,50.0
2017-08-19 13:00:00,22.2,1024.4,4.68,70.0
2017-08-19 14:00:00,22.19,1024.4,4.45,70.0
2017-08-19 15:00:00,22.21,1024.2,4.68,59.0
2017-08-19 16:00:00,22.18,1024.2,4.92,50.0
2017-08-19 17:00:00,22.21,1024.4,5.39,47.0
2017-08-19 18:00:00,22.22,1024.6,4.68,50.0
2017-08-19 19:00:00,22.21,1024.8,3.98,59.0
2017-08-19 20:00:00,22.19,1025.5,3.51,50.0
2017-08-19 21:00:00,22.16,1026.3,2.57,36.0
2017-08-19 22:00:00,22.13,1026.5,2.57,28.0
2017-08-19 23:00:00,22.12,1026.3,2.34,36.0
2017-08-20 00:00:00,22.09,1026.1,2.1,14.0
2017-08-20 01:00:00,22.08,1025.5,2.34,47.0
2017-08-20 02:00:00,22.06,1025.5,2.1,70.0
2017-08-20 03:00:00,22.03,1025.3,2.57,50.0
2017-08-20 04:00:00,22.03,1025.5,2.57,59.0
2017-08-20 05:00:00,22.01,1025.7,2.81,50.0
2017-08-20 06:00:00,21.96,1025.9,2.57,78.0
2017-08-20 07:00:00,21.97,1026.3,2.1,75.0
2017-08-20 08:00:00,21.98,1026.3,2.1,61.0
2017-08-20 09:00:00,22.04,1026.3,2.81,92.0
2017-08-20 10:00:00,22.05,1026.3,3.98,70.0
2017-08-20 11:00:00,22.06,1026.3,4.92,115.0
2017-08-20 12:00:00,22.05,1025.7,5.62,98.0
2017-08-20 13:00:00,22.08,1025.5,5.39,75.0
2017-08-20 14:00:00,22.13,1025.5,5.15,75.0
2017-08-20 15:00:00,22.16,1025.1,5.39,78.0
2017-08-20 16:00:00,22.14,1024.4,6.32,70.0
2017-08-20 17:00:00,22.15,1024.0,5.85,70.0
2017-08-20 18:00:00,22.14,1023.6,6.56,67.0
2017-08-20 19:00:00,22.13,1023.4,6.09,84.0
2017-08-20 20:00:00,22.1,1024.0,6.32,101.0
2017-08-20 21:00:00,22.07,1023.6,7.03,98.0
2017-08-20 22:00:00,22.04,1023.2,7.26,98.0
2017-08-20 23:00:00,22.02,1022.8,7.5,95.0
2017-08-21 00:00:00,22.0,1022.6,7.5,95.0
2017-08-21 01:00:00,22.0,1022.2,7.03,101.0
2017-08-21 02:00:00,21.99,1021.6,6.09,98.0
2017-08-21 03:00:00,21.95,1020.8,4.68,112.0
2017-08-21 04:00:00,21.95,1020.5,4.21,120.0
2017-08-21 05:00:00,21.96,1019.9,4.92,101.0
2017-08-21 06:00:00,21.94,1019.5,6.32,98.0
2017-08-21 07:00:00,21.91,1019.7,7.26,95.0
2017-08-21 08:00:00,21.88,1019.3,7.73,92.0
2017-08-21 09:00:00,21.88,1018.9,7.5,90.0
2017-08-21 10:00:00,21.87,1018.7,7.96,101.0
2017-08-21 11:00:00,21.88,1017.9,7.26,92.0
2017-08-21 12:00:00,21.9,1017.1,9.14,87.0
2017-08-21 13:00:00,21.93,1016.4,8.67,84.0
2017-08-21 14:00:00,21.96,1015.2,9.37,75.0
2017-08-21 15:00:00,21.99,1014.4,8.67,73.0
2017-08-21 16:00:00,21.98,1013.8,8.2,75.0
2017-08-21 17:00:00,21.99,1013.2,7.73,81.0
2017-08-21 18:00:00,21.97,1012.8,7.03,84.0
2017-08-21 19:00:00,21.95,1012.5,7.26,84.0
2017-08-21 20:00:00,21.94,1012.5,6.56,84.0
2017-08-21 21:00:00,21.92,1012.5,6.56,92.0
2017-08-21 22:00:00,21.9,1012.6,6.56,95.0
2017-08-21 23:00:00,21.89,1012.1,6.32,90.0
2017-08-22 00:00:00,21.88,1011.7,6.09,95.0
2017-08-22 01:00:00,21.87,1011.9,3.75,84.0
2017-08-22 02:00:00,21.87,1012.5,4.45,244.0
2017-08-22 03:00:00,21.86,1012.6,4.45,261.0
2017-08-22 04:00:00,21.85,1012.6,4.68,222.0
2017-08-22 05:00:00,21.88,1013.0,5.39,241.0
2017-08-22 06:00:00,21.89,1013.4,5.62,250.0
2017-08-22 07:00:00,21.85,1014.0,6.56,253.0
2017-08-22 08:00:00,21.85,1015.0,7.5,255.0
2017-08-22 09:00:00,21.88,1016.0,7.26,253.0
2017-08-22 10:00:00,21.92,1016.6,9.6,255.0
2017-08-22 11:00:00,21.95,1016.6,9.14,261.0
2017-08-22 12:00:00,21.99,1016.7,7.73,264.0
2017-08-22 13:00:00,22.01,1016.9,7.73,278.0
2017-08-22 14:00:00,22.01,1016.7,9.14,278.0
2017-08-22 15:00:00,22.04,1016.6,8.67,270.0
2017-08-22 16:00:00,22.01,1016.6,8.2,278.0
2017-08-22 17:00:00,22.0,1016.6,7.73,275.0
2017-08-22 18:00:00,22.02,1016.9,7.73,275.0
2017-08-22 19:00:00,22.03,1017.3,7.26,286.0
2017-08-22 20:00:00,22.03,1018.5,7.03,286.0
2017-08-22 21:00:00,22.01,1019.1,7.26,289.0
2017-08-22 22:00:00,22.01,1019.1,6.32,278.0
2017-08-22 23:00:00,22.02,1019.1,6.09,272.0
2017-08-23 00:00:00,22.01,1018.9,5.15,278.0
2017-08-23 01:00:00,22.03,1018.9,5.15,286.0
2017-08-23 02:00:00,22.03,1018.7,4.68,278.0
2017-08-23 03:00:00,22.01,1018.5,3.28,295.0
2017-08-23 04:00:00,22.01,1018.3,2.57,317.0
2017-08-23 05:00:00,22.01,1018.5,1.4,309.0
2017-08-23 06:00:00,22.0,1018.7,0.46,315.0
2017-08-23 07:00:00,21.99,1018.7,0.0,19.0
2017-08-23 08:00:00,21.99,1018.9,1.4,194.0
2017-08-23 09:00:00,22.0,1018.9,0.46,146.0
2017-08-23 10:00:00,22.03,1019.1,0.7,53.0
2017-08-23 11:00:00,22.05,1018.9,3.04,78.0
2017-08-23 12:00:00,22.07,1018.9,3.51,45.0
2017-08-23 13:00:00,22.07,1018.3,3.51,39.0
2017-08-23 14:00:00,22.14,1017.5,4.45,45.0
2017-08-23 15:00:00,22.14,1017.9,4.68,42.0
2017-08-23 16:00:00,22.18,1017.7,3.98,53.0
2017-08-23 17:00:00,22.2,1017.3,4.45,45.0
2017-08-23 18:00:00,22.22,1017.5,3.51,59.0
2017-08-23 19:00:00,22.13,1017.7,2.57,59.0
2017-08-23 20:00:00,22.07,1017.3,3.98,67.0
2017-08-23 21:00:00,22.06,1017.7,2.57,36.0
2017-08-23 22:00:00,22.08,1018.7,1.87,59.0
2017-08-23 23:00:00,22.09,1018.1,1.87,30.0
2017-08-24 00:00:00,22.06,1018.1,0.93,236.0
2017-08-24 01:00:00,22.03,1017.1,0.7,281.0
2017-08-24 02:00:00,22.05,1016.9,0.7,278.0
2017-08-24 03:00:00,22.03,1016.7,1.4,326.0
2017-08-24 04:00:00,22.07,1016.4,0.23,84.0
2017-08-24 05:00:00,22.03,1016.2,0.7,300.0
2017-08-24 06:00:00,22.04,1016.4,1.64,315.0
2017-08-24 07:00:00,22.02,1016.6,0.93,323.0
2017-08-24 08:00:00,22.04,1016.7,0.23,14.0
2017-08-24 09:00:00,22.07,1016.7,0.23,42.0
2017-08-24 10:00:00,22.06,1016.9,3.04,109.0
2017-08-24 11:00:00,22.09,1016.7,3.98,75.0
2017-08-24 12:00:00,22.16,1016.4,3.75,67.0
2017-08-24 13:00:00,22.3,1016.4,3.28,56.0
2017-08-24 14:00:00,22.34,1016.2,3.28,30.0
2017-08-24 15:00:00,22.43,1016.2,3.51,11.0
2017-08-24 16:00:00,22.44,1016.2,3.04,5.0
2017-08-24 17:00:00,22.42,1016.6,3.75,348.0
2017-08-24 18:00:00,22.44,1016.6,3.98,340.0
2017-08-24 19:00:00,22.41,1016.9,3.75,329.0
2017-08-24 20:00:00,22.37,1017.7,3.75,315.0
2017-08-24 21:00:00,22.32,1018.1,3.75,320.0
2017-08-24 22:00:00,22.29,1018.3,2.57,331.0
2017-08-24 23:00:00,22.27,1018.1,1.64,334.0
2017-08-25 00:00:00,22.25,1017.9,0.93,331.0
2017-08-25 01:00:00,22.23,1017.3,0.46,331.0
2017-08-25 02:00:00,22.22,1016.7,0.0,56.0
2017-08-25 03:00:00,22.21,1016.4,0.0,120.0
2017-08-25 04:00:00,22.14,1016.0,0.0,101.0
2017-08-25 05:00:00,22.11,1015.8,0.46,70.0
2017-08-25 06:00:00,22.12,1015.8,1.17,56.0
2017-08-25 07:00:00,22.18,1016.0,2.57,53.0
2017-08-25 08:00:00,22.23,1016.2,2.81,67.0
2017-08-25 09:00:00,22.25,1016.6,2.57,59.0
2017-08-25 10:00:00,22.27,1016.6,3.98,53.0
2017-08-25 11:00:00,22.27,1016.6,3.98,56.0
2017-08-25 12:00:00,22.25,1016.4,4.45,56.0
2017-08-25 13:00:00,22.27,1016.2,4.45,39.0
2017-08-25 14:00:00,22.35,1016.0,4.45,22.0
2017-08-25 15:00:00,22.4,1015.6,3.51,25.0
2017-08-25 16:00:00,22.46,1015.6,3.04,28.0
2017-08-25 17:00:00,22.48,1015.6,2.34,19.0
2017-08-25 18:00:00,22.44,1015.8,2.1,22.0
2017-08-25 19:00:00,22.42,1016.0,1.87,8.0
2017-08-25 20:00:00,22.39,1016.6,1.17,22.0
2017-08-25 21:00:00,22.38,1016.9,1.17,30.0
2017-08-25 22:00:00,22.3,1016.9,1.87,39.0
2017-08-25 23:00:00,22.24,1016.7,1.64,56.0
2017-08-26 00:00:00,22.26,1016.4,2.1,61.0
2017-08-26 01:00:00,22.24,1016.0,2.34,70.0
2017-08-26 02:00:00,22.25,1015.6,2.57,78.0
2017-08-26 03:00:00,22.24,1014.8,3.04,90.0
2017-08-26 04:00:00,22.21,1014.2,3.98,87.0
2017-08-26 05:00:00,22.19,1014.0,3.98,84.0
2017-08-26 06:00:00,22.18,1013.8,5.15,90.0
2017-08-26 07:00:00,22.18,1013.8,5.62,90.0
2017-08-26 08:00:00,22.23,1013.8,5.85,92.0
2017-08-26 09:00:00,22.26,1014.0,5.85,92.0
2017-08-26 10:00:00,22.27,1014.0,6.56,90.0
2017-08-26 11:00:00,22.25,1014.0,5.39,92.0
2017-08-26 12:00:00,22.27,1014.0,5.39,75.0
2017-08-26 13:00:00,22.3,1014.0,4.45,56.0
2017-08-26 14:00:00,22.29,1014.6,3.75,47.0
2017-08-26 15:00:00,22.27,1014.6,2.34,8.0
2017-08-26 16:00:00,22.27,1014.6,2.34,343.0
2017-08-26 17:00:00,22.29,1014.2,2.34,47.0
2017-08-26 18:00:00,22.28,1013.6,3.28,59.0
2017-08-26 19:00:00,22.29,1013.6,3.98,78.0
2017-08-26 20:00:00,22.29,1014.4,4.92,84.0
2017-08-26 21:00:00,22.3,1014.6,3.75,73.0
2017-08-26 22:00:00,22.3,1014.2,4.92,95.0
2017-08-26 23:00:00,22.23,1014.6,2.81,59.0
2017-08-27 00:00:00,22.32,1014.8,1.87,351.0
2017-08-27 01:00:00,22.29,1014.0,2.57,11.0
2017-08-27 02:00:00,22.29,1013.6,2.57,47.0
2017-08-27 03:00:00,22.27,1013.0,3.04,73.0
2017-08-27 04:00:00,22.26,1012.5,3.98,104.0
2017-08-27 05:00:00,22.27,1012.3,3.98,129.0
2017-08-27 06:00:00,22.28,1012.5,3.75,104.0
2017-08-27 07:00:00,22.3,1013.0,5.15,140.0
2017-08-27 08:00:00,22.29,1013.2,4.68,146.0
2017-08-27 09:00:00,22.26,1014.4,3.98,168.0
2017-08-27 10:00:00,22.26,1015.2,1.87,213.0
2017-08-27 11:00:00,22.26,1015.2,3.98,185.0
2017-08-27 12:00:00,22.28,1015.6,3.75,199.0
2017-08-27 13:00:00,22.28,1016.4,3.04,216.0
2017-08-27 14:00:00,22.23,1016.2,7.03,202.0
2017-08-27 15:00:00,22.22,1013.8,9.6,135.0
2017-08-27 16:00:00,22.22,1012.6,8.2,143.0
2017-08-27 17:00:00,22.23,1012.8,7.03,151.0
2017-08-27 18:00:00,22.24,1012.8,5.15,120.0
2017-08-27 19:00:00,22.25,1012.6,5.39,126.0
2017-08-27 20:00:00,22.25,1012.5,5.85,118.0
2017-08-27 21:00:00,22.23,1013.0,5.62,115.0
2017-08-27 22:00:00,22.21,1012.6,5.39,109.0
2017-08-27 23:00:00,22.21,1013.2,3.98,104.0
2017-08-28 00:00:00,22.2,1014.0,2.1,140.0
2017-08-28 01:00:00,22.19,1013.6,8.67,250.0
2017-08-28 02:00:00,22.18,1013.8,6.09,250.0
2017-08-28 03:00:00,22.2,1013.6,3.98,239.0
2017-08-28 04:00:00,22.23,1013.4,3.28,213.0
2017-08-28 05:00:00,22.2,1014.2,0.46,118.0
2017-08-28 06:00:00,22.21,1012.1,4.68,36.0
2017-08-28 07:00:00,22.2,1014.2,2.81,123.0
2017-08-28 08:00:00,22.19,1014.8,1.87,109.0
2017-08-28 09:00:00,22.16,1015.4,5.15,137.0
2017-08-28 10:00:00,22.16,1014.2,3.04,101.0
2017-08-28 11:00:00,22.26,1014.4,6.32,123.0
2017-08-28 12:00:00,22.28,1014.0,3.28,112.0
2017-08-28 13:00:00,22.37,1014.0,3.28,149.0
2017-08-28 14:00:00,22.49,1012.8,3.98,165.0
2017-08-28 15:00:00,22.5,1012.5,2.81,120.0
2017-08-28 16:00:00,22.49,1013.0,6.56,191.0
2017-08-28 17:00:00,22.39,1013.0,10.07,205.0
2017-08-28 18:00:00,22.34,1014.4,4.92,171.0
2017-08-28 19:00:00,22.21,1013.6,3.51,160.0
2017-08-28 20:00:00,22.19,1013.8,2.34,101.0
2017-08-28 21:00:00,22.2,1014.0,2.81,165.0
2017-08-28 22:00:00,22.2,1014.8,3.98,132.0
2017-08-28 23:00:00,22.16,1014.4,3.04,149.0
2017-08-29 00:00:00,22.17,1015.2,9.37,174.0
2017-08-29 01:00:00,22.19,1014.0,0.23,98.0
2017-08-29 02:00:00,22.14,1014.0,3.98,185.0
2017-08-29 03:00:00,22.17,1013.8,3.51,188.0
2017-08-29 04:00:00,22.14,1014.0,0.23,334.0
2017-08-29 05:00:00,22.19,1013.4,1.87,16.0
2017-08-29 06:00:00,22.22,1013.8,1.64,42.0
2017-08-29 07:00:00,22.22,1014.0,1.64,191.0
2017-08-29 08:00:00,22.21,1014.4,1.64,205.0
2017-08-29 09:00:00,22.26,1014.2,2.81,222.0
2017-08-29 10:00:00,22.28,1014.8,1.87,180.0
2017-08-29 11:00:00,22.28,1014.8,1.4,205.0
2017-08-29 12:00:00,22.29,1014.4,2.1,233.0
2017-08-29 13:00:00,22.33,1013.8,3.28,326.0
2017-08-29 14:00:00,22.44,1013.8,3.98,2.0
2017-08-29 15:00:00,22.66,1013.6,3.28,25.0
2017-08-29 16:00:00,22.43,1013.2,3.04,42.0
2017-08-29 17:00:00,22.38,1013.8,2.1,87.0
2017-08-29 18:00:00,22.53,1014.0,0.0,289.0
2017-08-29 19:00:00,22.4,1014.4,0.23,213.0
2017-08-29 20:00:00,22.62,1014.6,1.87,261.0
2017-08-29 21:00:00,22.57,1014.6,4.21,253.0
2017-08-29 22:00:00,22.6,1014.0,5.62,295.0
2017-08-29 23:00:00,22.58,1014.2,4.68,275.0
2017-08-30 00:00:00,22.57,1014.2,3.28,267.0
2017-08-30 01:00:00,22.54,1014.2,3.28,241.0
2017-08-30 02:00:00,22.41,1014.2,4.68,247.0
2017-08-30 03:00:00,22.39,1013.8,4.21,247.0
2017-08-30 04:00:00,22.38,1013.6,3.28,255.0
2017-08-30 05:00:00,22.46,1013.8,4.68,233.0
2017-08-30 06:00:00,22.4,1013.6,4.68,241.0
2017-08-30 07:00:00,22.43,1013.8,4.68,247.0
2017-08-30 08:00:00,22.39,1013.8,3.51,244.0
2017-08-30 09:00:00,22.32,1014.0,0.93,202.0
2017-08-30 10:00:00,22.31,1014.0,1.17,340.0
2017-08-30 11:00:00,22.3,1013.8,3.04,348.0
2017-08-30 12:00:00,22.42,1014.2,3.75,351.0
2017-08-30 13:00:00,22.56,1013.8,5.62,351.0
2017-08-30 14:00:00,22.53,1014.0,7.73,354.0
2017-08-30 15:00:00,22.39,1015.0,8.9,340.0
2017-08-30 16:00:00,22.34,1015.4,8.43,329.0
2017-08-30 17:00:00,22.3,1015.8,6.79,331.0
2017-08-30 18:00:00,22.27,1016.6,9.6,323.0
2017-08-30 19:00:00,22.28,1017.7,7.96,320.0
2017-08-30 20:00:00,22.22,1019.1,6.32,317.0
2017-08-30 21:00:00,22.18,1019.7,7.26,323.0
2017-08-30 22:00:00,22.17,1019.9,6.09,326.0
2017-08-30 23:00:00,22.16,1019.9,4.68,292.0
2017-08-31 00:00:00,22.17,1020.3,3.98,340.0
2017-08-31 01:00:00,22.13,1020.3,4.92,348.0
2017-08-31 02:00:00,22.04,1020.5,6.32,354.0
2017-08-31 03:00:00,22.08,1020.8,1.87,340.0
2017-08-31 04:00:00,22.11,1020.5,5.39,300.0
2017-08-31 05:00:00,22.1,1021.4,1.87,303.0
2017-08-31 06:00:00,22.1,1021.6,1.87,317.0
2017-08-31 07:00:00,22.11,1022.0,2.34,135.0
2017-08-31 08:00:00,22.1,1022.2,1.17,247.0
2017-08-31 09:00:00,21.99,1022.8,2.81,222.0
2017-08-31 10:00:00,22.02,1022.8,1.87,0.0
2017-08-31 11:00:00,22.05,1023.2,1.64,8.0
2017-08-31 12:00:00,22.12,1022.6,2.1,11.0
2017-08-31 13:00:00,22.16,1022.6,1.64,345.0
2017-08-31 14:00:00,22.16,1022.4,1.64,323.0
2017-08-31 15:00:00,22.6,1022.2,3.28,329.0
2017-08-31 16:00:00,22.44,1022.0,3.28,357.0
2017-08-31 17:00:00,22.41,1022.2,2.81,348.0
2017-08-31 18:00:00,22.34,1022.4,3.28,348.0
2017-08-31 19:00:00,22.23,1022.4,3.75,357.0
2017-08-31 20:00:00,22.19,1023.0,3.98,343.0
2017-08-31 21:00:00,22.15,1023.2,3.04,345.0
2017-08-31 22:00:00,22.1,1023.0,3.04,0.0
2017-08-31 23:00:00,22.1,1023.2,3.04,351.0
2017-09-01 00:00:00,22.09,1022.8,3.04,331.0
2017-09-01 01:00:00,22.07,1022.8,3.98,312.0
2017-09-01 02:00:00,22.05,1022.4,4.21,329.0
2017-09-01 03:00:00,22.04,1022.4,3.75,315.0
2017-09-01 04:00:00,22.02,1022.4,4.68,315.0
2017-09-01 05:00:00,21.99,1022.4,3.51,295.0
2017-09-01 06:00:00,21.97,1022.8,4.21,292.0
2017-09-01 07:00:00,21.94,1022.8,4.68,275.0
2017-09-01 08:00:00,21.95,1023.0,5.39,270.0
2017-09-01 09:00:00,22.0,1023.2,7.03,261.0
2017-09-01 10:00:00,22.0,1023.4,7.5,255.0
2017-09-01 11:00:00,22.01,1023.2,7.26,255.0
2017-09-01 12:00:00,21.98,1023.4,5.85,255.0
2017-09-01 13:00:00,22.01,1023.2,7.5,261.0
2017-09-01 14:00:00,22.0,1023.0,8.2,258.0
2017-09-01 15:00:00,21.98,1023.2,8.43,258.0
2017-09-01 16:00:00,21.98,1023.2,5.85,309.0
